id,cell_type,chdir_norm,ctrl_ids,curator,geo_id,hs_gene_symbol,mm_gene_symbol,organism,pert_ids,pert_type,platform,version
gene:86,HCT116 colon cancer cells,"{u'vals': [0.0689169531755, 0.0676316981893, -0.0633653327081, 0.0567367887388, -0.0545367495676, -0.0509662365145, -0.0503234479057, 0.0490252904174, 0.0483404070614, 0.0474360690326, 0.0473621976653, 0.0469180839963, -0.0462277932524, -0.0453646682587, 0.045311475276, -0.0449667700039, 0.0445221411389, 0.0445052938388, 0.0440367990185, -0.0437764800197, -0.0434501195556, -0.0434396943344, 0.0431746280707, -0.0429964100026, -0.0428957413696, -0.0428401180218, -0.0427612223266, -0.0426609815207, 0.0423967129637, 0.0423486731895, -0.0421956296086, -0.0420910813159, -0.0417205240642, -0.0414495377369, -0.0411865394992, 0.0410487706523, -0.0406570921728, 0.0406162924501, 0.0405851841577, 0.0403926499058, -0.040149731298, 0.0400572483236, -0.0394735861149, 0.0393224964625, -0.0390238907231, -0.0389495244781, -0.0389476966851, -0.0389306721907, -0.038855862768, 0.0387946632482, -0.0385248063738, -0.038191238997, -0.0380659487299, 0.0379654328488, -0.0378510201788, -0.0378241087492, 0.0376885632251, 0.0376790494071, 0.0376449889958, 0.0376163627866, -0.0374044351358, -0.0372860903702, -0.0372519008253, -0.0372418903405, 0.0371763227785, 0.0371726806417, 0.0370686294823, 0.0370293256407, 0.0369903912668, 0.0369726644406, -0.0369496473128, 0.0369197366454, 0.0368843937952, 0.0368621168402, -0.0365440679579, -0.0365017370883, -0.036457901479, -0.0364433634691, 0.0363094826998, -0.0361377265405, 0.0359960813692, -0.0359651185014, 0.0357397213751, 0.0356808482577, 0.0356321921745, -0.0355873055217, 0.03545790346, 0.0353817786192, 0.0353638387835, -0.0352859494618, -0.0350942739523, -0.0350107577438, 0.0348332769927, -0.034708342905, -0.034686903745, 0.0345123335834, 0.0343908212484, 0.0343473681788, 0.0343256938493, 0.0341159479593, ...], u'genes': [u'IL32', u'SNORA66///RPL5', u'STEAP4', u'AKR1C3', u'PLAG1', u'RPS4Y1', u'RIT2', u'ZNF549', u'SCN1A', u'GPR183', u'PTX3', u'ITGA1', u'HTR2B', u'EXOSC1', u'NLGN4Y', u'GPC5', u'GYS2', u'KCND2', u'NAALAD2', u'RBM4', u'SEPP1', u'PPP1R3A', u'EPHA7', u'RAG2', u'FABP6', u'SCGN', u'SSTR5', u'LRRC2', u'CCL16', u'TMEM47', u'SNX29P2', u'CYP11B2', u'GFM1', u'HIST1H2AG', u'NDOR1', u'MMP1', u'TULP1', u'MAP3K8', u'PTGS2', u'BBC3', u'ELANE', u'ARHGDIB', u'IGHV4-31///IGHV4-59///IGHM///IGHG3///IGHG1///IGHD///IGHA2///IGHA1', u'EHF', u'CLEC7A', u'FAM205B', u'FES', u'MMRN1', u'LOC100510361///IGHG1///IGHD///IGHA2', u'KLRF1', u'GPR22', u'FOXH1', u'TEX13B', u'CHRDL1', u'IGFBP1', u'ZNF492', u'BCL2A1', u'ALDH1A3', u'NOL4', u'RPE65', u'ANKRD1', u'MEGF8', u'CASC5', u'TOX3', u'NID2', u'SH3BGR', u'DENND2A', u'RIPPLY3', u'ENPP3', u'ABCG5', u'BMP4', u'MC3R', u'APOF', u'ERV3-2', u'LY75', u'RAB11FIP4', u'GJA1', u'IZUMO4', u'KLHL28', u'PCDHA10', u'GLRA2', u'BARX2', u'SYCE1L', u'CLCA4', u'CEP41', u'FRMD1', u'CUEDC1', u'PPEF2', u'SIDT1', u'FEZF2', u'HIST1H3B', u'ZNF493', u'GVINP1', u'COPZ2', u'OGDHL', u'ZNF254', u'C14orf56', u'ZNF80', u'GCNT2', u'OSGIN1', ...]}",GSM144202|GSM144203,cadimo,GSE6263,PTEN,Pten,human,GSM144204|GSM144205|GSM144206,DELETION,GPL96,1.0
gene:87,MCF7 breast cancer cells,,GSM212605|GSM212606|GSM212607,cadimo,GSE8562,XBP1,Xbp1,human,GSM212608|GSM212609|GSM212610,OE,GPL96,1.0
gene:88,MOLT4 (T-cell acute lymphoblast leukemia) cells,,GSM149395|GSM149396|GSM149397,,GSE6495,NOTCH1,Notch1,human,GSM149398|GSM149399|GSM149400,INHIBITION ,GPL570,1.0
gene:89,embryonic fibroblasts,,GSM160088|GSM160104,cadimo,GSE6945,RBP2,Rbp2,mouse,GSM160105|GSM160106,deficiency,GPL1261,1.0
gene:1199,Gastrocnemius muscles (untreated),,GSM100719|GSM119594,,GSE5304,EMD,Emd,mouse,GSM119596|GSM119612,KO,GPL339,1.0
gene:1198,prefrontal cortex,,GSM636860|GSM636861|GSM636862,HollyWoodland,GSE25926,APLP2,Aplp2,mouse,GSM636869|GSM636870|GSM636871|GSM636872|GSM636873|GSM636874,KO,GPL1261,1.0
gene:2872,HeLa,,GSM669390|GSM669391|GSM669392,pdish,GSE27091,THOC1,Thoc1,human,GSM669393|GSM669394|GSM669395,KD,GPL6244,1.0
gene:1779,"HeLa, epithelial cells, adenocarcinoma (CCL-2; American Tissue Culture Collection ATCC, Manassas, VA, USA)",,GSM1154785|GSM1154786,gszeto,GSE47685,RNF185,Rnf185,human,GSM1154787|GSM1154788,KD,GPL570,1.0
gene:1778,Retina - 21 Days,,GSM3222|GSM3223|GSM3224,cadimo,GSE128,RP1,Rp1,mouse,GSM3237|GSM3238|GSM3239,KO,GPL81,1.0
gene:1773,Retina - 7 Days,,GSM3182|GSM3185|GSM3186,cadimo,GSE128,RP1,Rp1,mouse,GSM3225|GSM3226|GSM3227,KO,GPL81,1.0
gene:1771,LN229,,GSM726290|GSM726291|GSM726292,stevann,GSE29384,CYR61,Cyr61,human,GSM726287|GSM726288|GSM726289,doxcicline mediated induction ,GPL570,1.0
gene:1777,Retina - 18 Days,,GSM3219|GSM3220|GSM3221,cadimo,GSE128,RP1,Rp1,mouse,GSM3234|GSM3235|GSM3236,KO,GPL81,1.0
gene:1776,Retina - 14 Days,,GSM3216|GSM3217|GSM3218,cadimo,GSE128,RP1,Rp1,mouse,GSM3231|GSM3232|GSM3233,KO,GPL81,1.0
gene:1775,BL2,,GSM1047005|GSM1047007|GSM1047009,gszeto,GSE42637,LEF1,Lef1,human,GSM1047006|GSM1047008|GSM1047010,KD,GPL570,1.0
gene:1774,Retina - 10 Days,,GSM3187|GSM3214|GSM3215,cadimo,GSE128,RP1,Rp1,mouse,GSM3228|GSM3229|GSM3230,KO,GPL81,1.0
gene:1179,Embryonic fibroblasts - 12 Hours,,GSM148425|GSM148436|GSM148449,cadimo,GSE6487,MYOD1,Myod1,mouse,GSM148421|GSM148423|GSM148439,"Mutation - MyoD altered at lysine residues 99, 102, and 104, ren",GPL1261,1.0
gene:1171,HCT116 colon cancer cells,,GSM294818|GSM294819,cadimo,GSE11618,XIAP,Xiap,human,GSM294810|GSM294811|GSM294812|GSM294813,DEPLETION -Late passage,GPL570,1.0
gene:1170,HCT116 colon cancer cells,,GSM294818|GSM294819,cadimo,GSE11618,XIAP,Xiap,human,GSM294806|GSM294807|GSM294808|GSM294809,Depletion - Early passage,GPL570,1.0
gene:1173,Pancreatic islet beta cells,,GSM304902|GSM304903|GSM304904,cadimo,GSE12073,AIRE,Aire,mouse,GSM304905|GSM304906|GSM304907,Ectopic expression - (transgenic AIRE overexpression),GPL1261,1.0
gene:1172,Medullary epithelial cells,,GSM304908|GSM304909|GSM304910,cadimo,GSE12073,AIRE,Aire,mouse,GSM304911|GSM304912|GSM304913,NULL MUTATION,GPL1261,1.0
gene:1174,Retina - Heterozygous null,,GSM349023|GSM349026|GSM349029,cadimo,GSE13869,NXNL1,Nxnl1,mouse,GSM349024|GSM349027,Deficiency,GPL1261,1.0
gene:1177,Kidneys - Homozygous null,,GSM498687|GSM498688|GSM498689|GSM498690,cadimo,GSE19961,CLDN16,Cldn16,mouse,GSM498694|GSM498695|GSM498696|GSM498697,Deficiency,GPL6887,1.0
gene:1176,Kidneys - Heterozygous null,,GSM498687|GSM498688|GSM498689|GSM498690,cadimo,GSE19961,CLDN16,Cldn16,mouse,GSM498691|GSM498692|GSM498693,Deficiency,GPL6887,1.0
gene:1645,ES cells,,GSM706700|GSM706701,FabioAmaral,GSE20958,BMI1,,mouse,GSM706697|GSM706698,OE,GPL1261,1.0
gene:166,embryonic small intestine,,GSM230945|GSM230946|GSM230947|GSM230948,cadimo,GSE9123,PLAGL2,Plagl2,mouse,GSM230949|GSM230950|GSM230951|GSM230952,deficiency,GPL1261,1.0
gene:164,corneas,,GSM154332|GSM154333|GSM154334|GSM154335,cadimo,GSE6676,TGFB1,Tgfb1,mouse,GSM154328|GSM154329|GSM154330|GSM154331,OE,GPL1261,1.0
gene:1644,ES cells (EB differentiation),,GSM523997|GSM523998,FabioAmaral,GSE20958,BMI1,,mouse,GSM523995|GSM523996,OE,GPL1261,1.0
gene:163,D425 medulloblastoma (MB) cells,,GSM565194|GSM565195|GSM565196|GSM565197|GSM565198|GSM565199,cadimo,GSE22875,OTX2,Otx2,human,GSM565176|GSM565177|GSM565178|GSM565179|GSM565180|GSM565181|GSM565182|GSM565183|GSM565184|GSM565185|GSM565186|GSM565187|GSM565188|GSM565189|GSM565190|GSM565191|GSM565192|GSM565193,silencing,GPL570,1.0
gene:160,breast cancer cells,,GSM1076965|GSM1076966,mirobilis,GSE44024,PIAS1,Pias1,human,GSM1076967|GSM1076968,KD,GPL571,1.0
gene:168,lymph node T cells,,GSM26964|GSM26965|GSM26966,cadimo,GSE1566,EZH2,Ezh2,mouse,GSM26967|GSM26968|GSM26969,deficiency,GPL1261,1.0
gene:169,skeletal muscle,,GSM206030|GSM206033|GSM206037,cadimo,GSE8313,ITGA7,Itga7,mouse,GSM206048|GSM206052|GSM206053,OE,GPL1261,1.0
gene:2673,retina,,GSM1024803|GSM1024804|GSM1024805|GSM1024806,HollyWoodland,GSE41821,PDE6B,Pde6b,mouse,GSM1024819|GSM1024820|GSM1024821|GSM1024822,RD1 mutation (postnatal day 2),GPL339,1.0
gene:2672,TER119+ erythroblast cells,,GSM871355|GSM871356|GSM871357|GSM871358,MicrotaskManic,GSE35592,KLF3,Klf3,mouse,GSM871352|GSM871353|GSM871354,KO,GPL6246,1.0
gene:2671,olfactory epithelium,,GSM78344|GSM78345|GSM78346,HollyWoodland,GSE3455,MSR1,Msr1,mouse,GSM80198|GSM80199|GSM80200,KO,GPL81,1.0
gene:2677,retina (postnatal day 8),,GSM1024815|GSM1024816|GSM1024817|GSM1024818,HollyWoodland,GSE41821,PDE6B,Pde6b,mouse,GSM1024831|GSM1024832|GSM1024833|GSM1024834,RD1 mutation,GPL339,1.0
gene:1641,Extraocular muscle (EOM),,GSM17197|GSM17198|GSM17199|GSM17200|GSM17201,cadimo,GSE1472,DMD,Dmd,mouse,GSM24811|GSM24812|GSM24813|GSM24814|GSM24815,Deficiency,GPL32,1.0
gene:748,Brown adipocyte,,GSM113409|GSM113411,cadimo,GSE5041,PPARGC1A,Ppargc1a,mouse,GSM113457|GSM113458,NULL MUTATION,GPL1261,1.0
gene:2674,TER119- progenitor cells,,GSM871363|GSM871364|GSM871365|GSM871366,MicrotaskManic,GSE35592,KLF3,Klf3,mouse,GSM871359|GSM871360|GSM871361|GSM871362,KO,GPL6246,1.0
gene:2857,MCF10A breast epithelial cells,,GSM406560|GSM406562|GSM406563|GSM406565,ames88cav,GSE16200,SYK,Syk,human,GSM406566|GSM406567|GSM406570|GSM406571,Depletion,GPL571,1.0
gene:747,Embryos (maternally depleted),,GSM122519|GSM122520|GSM122521|GSM122522,cadimo,GSE5371,SMARCA4,Smarca4,mouse,GSM122523|GSM122524|GSM122525|GSM122526,DEPLETION,GPL1261,1.0
gene:2679,epididymal white adipose tissue,,GSM619229|GSM619230|GSM619231|GSM619232,HollyWoodland,GSE25205,CASP1,Casp1,mouse,GSM619226|GSM619227|GSM619228,KO,GPL11180,1.0
gene:2678,peripheral blood from 8-10 E12.5 embryos,,GSM475941|GSM475942|GSM475943,HollyWoodland,GSE19194,CBFB,Cbfb,mouse,GSM475938|GSM475939|GSM475940,KO,GPL1261,1.0
gene:742,NB4 cells,,GSM594073|GSM594074|GSM594075,ChrisToJ,GSE23702,TGM2,Tgm2,human,GSM594076|GSM594077|GSM594078,KD,GPL6244,1.0
gene:743,"NB4 cells, 72h ATRA-induced differentiation",,GSM594079|GSM594080|GSM594081,ChrisToJ,GSE23702,TGM2,Tgm2,human,GSM594082|GSM594083|GSM594084,KD,GPL6244,1.0
gene:740,NB4 cells,,GSM594067|GSM594068|GSM594069,ChrisToJ,GSE23702,TGM2,Tgm2,human,GSM594070|GSM594071|GSM594072,KD,GPL6244,1.0
gene:741,Brain,,GSM120574|GSM120575|GSM120576|GSM120577|GSM120578|GSM120579,cadimo,GSE5320,CHRNB4,Chrnb4,mouse,GSM120580|GSM120581|GSM120582|GSM120583|GSM120584,Deficiency,GPL81,1.0
gene:2071,rko,,GSM69661|GSM69669|GSM69670|GSM69671|GSM69672|GSM69673|GSM69674|GSM69675,Kevin,GSE3113,KLF4,Klf4,human,GSM69662|GSM69663|GSM69664|GSM69665|GSM69666|GSM69667|GSM69668,OE,GPL96,1.0
gene:2075,cancer_cell_lines,,GSM136079|GSM136081|GSM136083|GSM136085|GSM136087|GSM136089|GSM136091|GSM136095|GSM136097,Kevin,GSE5823,MYC,Myc,human,GSM136080|GSM136082|GSM136084|GSM136086|GSM136088|GSM136090|GSM136092|GSM136096|GSM136098,KD,GPL570,1.0
gene:2076,nih3t3,,GSM149570|GSM149573,Kevin,GSE6505,IRF1,Irf1,mouse,GSM149571|GSM149574,OE,GPL81,1.0
gene:496,Ewing sarcoma and prostate cancer,,GSM679849|GSM679850,solomoniyi,GSE27524,EWSR1,,human,GSM679861|GSM679862,KD,GPL571,1.0
gene:348,AZ-521 gastric cancer (GC) cell line - 18 Hours,,GSM1053574|GSM1053575|GSM1053576,cadimo,GSE42937,SOX2,Sox2,human,GSM1053584|GSM1053585|GSM1053586,Deficiency,GPL6244,1.0
gene:349,AZ-521 gastric cancer (GC) cell line - 24 Hours,,GSM1053577|GSM1053578|GSM1053579,cadimo,GSE42937,SOX2,Sox2,human,GSM1053587|GSM1053588|GSM1053589,Deficiency,GPL6244,1.0
gene:2989,CCIT human embryonic carcinoma cells,,GSM1254855|GSM1254856,cadimo,GSE51901,TET3,Tet3,human,GSM1254853|GSM1254854,DEPLETION,GPL6244,1.0
gene:2988,CCIT human embryonic carcinoma cells,,GSM1254855|GSM1254856,cadimo,GSE51901,TET2,Tet2,human,GSM1254851|GSM1254852,DEPLETION,GPL6244,1.0
gene:497,Raji cells (B lymphocytes),,GSM703270|GSM703271|GSM703272|GSM703273,lkwhite,GSE28456,MIR142,,human,GSM703268|GSM703269|GSM703274|GSM703275,OE,GPL4133,1.0
gene:342,MDA-MB231,,GSM857535|GSM857536|GSM857537,vmathur,GSE34925,EHMT2,Ehmt2,human,GSM857538|GSM857539|GSM857540,KD,GPL6244,1.0
gene:2984,BxPC3 pancreatic ductal adenocarcinoma cell line,,GSM697413|GSM697414|GSM697415,cadimo,GSE28155,KDM6B,Kdm6b,human,GSM697416|GSM697417|GSM697418,KD,GPL6480,1.0
gene:2987,CCIT human embryonic carcinoma cells,,GSM1254855|GSM1254856,cadimo,GSE51901,TET1,Tet1,human,GSM1254849|GSM1254850,DEPLETION,GPL6244,1.0
gene:341,SUM149,,GSM757755|GSM757756|GSM757757,vmathur,GSE30543,RARRES1,Rarres1,human,GSM757758|GSM757759|GSM757760,KD,GPL570,1.0
gene:346,AZ-521 gastric cancer (GC) cell line - 8 Hours,,GSM1053570|GSM1053571,cadimo,GSE42937,SOX2,Sox2,human,GSM1053580|GSM1053581,Deficiency,GPL6244,1.0
gene:347,AZ-521 gastric cancer (GC) cell line - 12 Hours,,GSM1053572|GSM1053573,cadimo,GSE42937,SOX2,Sox2,human,GSM1053582|GSM1053583,Deficiency,GPL6244,1.0
gene:344,MDA-MB-231 breast cancer cells,,GSM870010|GSM870012,cadimo,GSE35511,ZNF217,Zfp217,human,GSM870011|GSM870013,OE,GPL570,1.0
gene:2982,Uterus,,GSM1169183|GSM1169184|GSM1169185,cadimo,GSE48131,CDH1,Cdh1,mouse,GSM1169192|GSM1169193|GSM1169194,KO,GPL6887,1.0
gene:367,E16 primary cortical neuron cultures,,GSM1145942|GSM1145943|GSM1145944,cadimo,GSE47150,MEF2A,Mef2a,mouse,GSM1145786|GSM1145787|GSM1145788|GSM1145789,KD,GPL1261,1.0
gene:493,Ewing sarcoma and prostate cancer,,GSM679847|GSM679848|GSM679849,solomoniyi,GSE27524,EWSR1,,human,GSM679854|GSM679855|GSM679856,KD,GPL571,1.0
gene:362,E16 primary cortical neuron cultures,,GSM1145942|GSM1145943|GSM1145944,cadimo,GSE47150,NLGN1,Nlgn1,mouse,GSM1145768|GSM1145769|GSM1145770|GSM1145771,KD,GPL1261,1.0
gene:491,Forebrain astrocytes - 24 Hours,,GSM634515|GSM634523|GSM634531|GSM634539,cadimo,GSE25829,ROCK1,Rock1,mouse,GSM634516|GSM634524|GSM634532|GSM634540,INHIBITION ,GPL6885,1.0
gene:2215,ES cells,,GSM436106|GSM436107|GSM436108,FabioAmaral,GSE17490,SATB1,Satb1,mouse,GSM436109|GSM436110|GSM436111,KO,GPL6246,1.0
gene:2214,cell line: TOV112D cell type: Ovarian cancer cell line,,GSM1149529|GSM1149531|GSM1149533,gszeto,GSE47438,NR2F2,Nr2f2,human,GSM1149528|GSM1149530|GSM1149532,KD,GPL6947,1.0
gene:2217,cell line: ES2 cell type: Ovarian cancer cell line,,GSM1149535|GSM1149537|GSM1149539,gszeto,GSE47438,NR2F2,Nr2f2,human,GSM1149534|GSM1149536|GSM1149538,KD,GPL6947,1.0
gene:2216,B cell lymphocytes,,GSM879118|GSM879119|GSM879120|GSM879121|GSM879122|GSM879125|GSM879126|GSM879127|GSM879129|GSM879140|GSM879147|GSM879148|GSM879154|GSM879155,HollyWoodland,GSE36000,IGH,,human,GSM879123|GSM879124|GSM879128|GSM879130|GSM879131|GSM879132|GSM879133|GSM879134|GSM879135|GSM879136|GSM879137|GSM879138|GSM879139|GSM879141|GSM879142|GSM879143|GSM879144|GSM879145|GSM879146|GSM879149|GSM879150|GSM879151|GSM879152|GSM879153,mutation (unspecified),GPL570,1.0
gene:2211,bone marrow,,GSM685754|GSM685755|GSM685756,HollyWoodland,GSE27686,POLG,Polg,mouse,GSM685751|GSM685752|GSM685753,KO,GPL1261,1.0
gene:2210,TL3 Anaplastic thyroid carcinoma,,GSM1228818|GSM1228819|GSM1228820,maroulisv,GSE50767,LAMC2,Lamc2,human,GSM1228821|GSM1228822|GSM1228823,KD,GPL10558,1.0
gene:2212,cell line: A549 cell type: Lung adenocarcinoma,,GSM940248|GSM940249|GSM940250,gszeto,GSE38332,NFE2L2,Nfe2l2,human,GSM940251|GSM940252|GSM940253,KD,GPL570,1.0
gene:2219,cell line: HeLa cell type: human Cervical Carcinoma genotype/variation: parental,,GSM930228|GSM930229|GSM930230,gszeto,GSE37935,SP1,Sp1,human,GSM930231|GSM930232|GSM930233,KD,GPL570,1.0
gene:2218,ES cells,,GSM436112|GSM436113,FabioAmaral,GSE17490,SATB1,Satb1,mouse,GSM436114|GSM436115|GSM436116,OE,GPL6246,1.0
gene:2187,lung,,GSM457913|GSM457914|GSM457915|GSM457916|GSM457921|GSM457922|GSM457923|GSM457924|GSM457937|GSM457938|GSM457939|GSM457940|GSM457967|GSM457968|GSM457969|GSM457970|GSM458007|GSM458008|GSM458009|GSM458010,Kevin,GSE18344,NFE2L2,Nfe2l2,mouse,GSM457905|GSM457906|GSM457907|GSM457908|GSM457929|GSM457930|GSM457931|GSM457932|GSM457953|GSM457954|GSM457955|GSM457983|GSM457984|GSM457985|GSM457986|GSM457999|GSM458000|GSM458001|GSM458002,KO,GPL1261,1.0
gene:2186,adrenocortical_adenomas,,GSM703792|GSM703793|GSM703794|GSM703795,Kevin,GSE28476,CTNNB1,,human,GSM703789|GSM703790|GSM703791,VR,GPL570,1.0
gene:580,ES cells,,GSM234772|GSM234773,vmathur,GSE9244,KLF5,Klf5,mouse,GSM234774|GSM234775,KO,GPL1261,1.0
gene:581,Hematopoietic stem cells,,GSM291121|GSM291123,vmathur,GSE11557,MECOM,Mecom,mouse,GSM291125|GSM291127,KO,GPL1261,1.0
gene:582,Macrophages,,GSM218302|GSM218304,vmathur,GSE8788,TRIB1,Trib1,mouse,GSM218303|GSM218305,KO,GPL1261,1.0
gene:583,ES cells,"{u'vals': [-0.139731328327, -0.114491264724, 0.0864357065275, 0.083096768633, 0.0823682975442, -0.0745983183355, 0.0705989312172, -0.0654798611643, 0.0637179031848, 0.06176335792, 0.0606905522147, -0.0591916516241, 0.0566473032903, 0.0542287955412, 0.0513572933188, -0.0485198004079, 0.0482217354171, 0.0477463027203, 0.0466772414316, 0.0463801661381, 0.0453586444336, -0.0453275068186, 0.0452864889774, 0.0449885066729, 0.0443130467338, -0.0438097386528, -0.0425806225734, 0.0424044942317, 0.0421474230859, 0.0413080281713, 0.0412170854719, -0.0409046538541, 0.0408746664924, -0.0402840578439, 0.0399466658719, -0.0392963756933, 0.0392777612361, 0.0390217629307, 0.0389282560231, 0.0388140758829, -0.0387187200284, 0.0386555411752, 0.03807420737, 0.0380343576085, 0.0379696213045, -0.0377941389505, -0.0374584377749, -0.0367898767024, 0.0366720495014, 0.0363898870748, 0.036014588815, 0.0360123876592, 0.0355568643887, 0.035394600428, -0.0353356964702, 0.0351036060537, 0.0350770065346, 0.0350418527117, -0.0348952029001, 0.0348504137578, -0.0340429469605, -0.0340146296709, 0.0340130887774, 0.0338727939398, 0.0336952873572, 0.0336874293483, 0.0335194678761, 0.0333333071931, -0.0330289077182, -0.032966220928, 0.0327603723786, 0.0325328651277, 0.032313545662, -0.0322704888478, 0.032202710584, -0.0321257990627, 0.0320289756332, -0.0319801660889, -0.0318547504474, 0.0317865209008, 0.0317815236004, 0.0316649379494, 0.0316270375566, -0.0315411434352, -0.0314682932371, -0.0313057342943, 0.0312260862857, -0.0310410153847, 0.0308287890029, -0.0307959312499, 0.030573192394, 0.0305569619138, -0.0304552661946, 0.0304111601216, 0.0303623401861, 0.0302853684678, 0.030095097134, 0.0300371574361, 0.029953468418, 0.0298353315428, ...], u'genes': [u'Crisp1', u'Taf7l', u'Faim3', u'LOC102633530', u'Nmnat3', u'Spink8', u'4930447A16Rik', u'Kcnc2', u'Slc16a12', u'Pglyrp2', u'Gm19589', u'Srsf12', u'Fitm1', u'Bpifb3', u'4930560O18Rik', u'BC027072', u'Epha10', u'B830017H08Rik', u'1500035N22Rik', u'Spdef', u'Slc22a30///Slc22a29', u'Chgb', u'Plekhd1os', u'Fgf18', u'Fev', u'4930579H20Rik', u'Prl3c1', u'Itpka', u'Fkbp10', u'Gsdmd', u'2610034M16Rik', u'Cuzd1', u'Six1', u'Fam46b', u'Gusb', u'Gm11691', u'E230013L22Rik', u'St8sia5', u'Cma2///Mcpt9', u'Nid2', u'Wfdc15b', u'Ush1c', u'Svs4', u'C80012', u'Amn', u'Sfmbt2', u'Lpo', u'4933424C09Rik', u'LOC100047123', u'Tbx1', u'Prr5', u'Zfp960///Zfp97', u'Tbc1d22bos', u'Rex2///Gm13242///Zfp600', u'Guca1a', u'Cdkn1c', u'Trim54', u'Pitx2', u'D1Ertd622e', u'Rundc3b', u'Cpa6', u'Ablim3', u'Ccl1', u'Ext1', u'Slc16a6', u'Purg', u'Cisd3', u'Gvin1', u'Gm13889', u'Parp10///Plec', u'Nmur1', u'Tmem45b', u'Shf', u'Gm9789', u'Rasal3', u'Gm10762', u'Krt8', u'6720468P15Rik', u'4930549O18Rik', u'Hsd3b4', u'Cd24a', u'4933437F24Rik', u'Lrrc42', u'4930442G10Rik', u'9530002B09Rik', u'Cd52', u'LOC100048884///Mup10///Mup2///Mup1', u'1700007J10Rik', u'Serpina3n', u'Smpdl3a', u'1700063H04Rik', u'Gm13152', u'4930557A04Rik', u'4930515G13Rik', u'4933416M06Rik', u'Gpr31b', u'BB557941', u'Cryl1', u'1700039M15Rik', u'Pgf', ...]}",GSM127093|GSM127094,vmathur,GSE5510,TAF7L,Taf7l,mouse,GSM127095|GSM127096,KO,GPL1261,1.0
gene:584,Regulatory T cells,,GSM453646|GSM453648|GSM453649,cadimo,GSE18148,CBFB,Cbfb,mouse,GSM453647|GSM453650|GSM453651,Deficiency,GPL1261,1.0
gene:585,Hearts,,GSM275315|GSM275316|GSM275317,cadimo,GSE10848,CAV3,Cav3,mouse,GSM275321|GSM275322|GSM275323,Deficiency,GPL1261,1.0
gene:586,Hearts,,GSM275315|GSM275316|GSM275317,cadimo,GSE10849,CAV1,Cav1,mouse,GSM275318|GSM275319|GSM275320,Deficiency,GPL1261,1.0
gene:2803,HapMap lymphoblastoid cell line,,GSM1224066|GSM1224079|GSM1224081|GSM1224098|GSM1224104|GSM1224120|GSM1224123|GSM1224146|GSM1224147|GSM1224154|GSM1224168|GSM1224175|GSM1224238|GSM1224239|GSM1224240|GSM1224241|GSM1224242|GSM1224243,Bodolino,GSE50588,BATF,Batf,human,GSM1224080|GSM1224166|GSM1224179,KD,GPL10558,1.0
gene:2329,Hippocampus,,GSM1537963|GSM1537966|GSM1537968,Ruta,GSE63012,NFKBIA,Nfkbia,mouse,GSM1537964|GSM1537965|GSM1537967,KO,GPL1261,1.0
gene:2328,embryonic fibroblasts,,GSM1169021|GSM1169023|GSM1169024,Ruta,GSE48123,BPTF,Bptf,mouse,GSM1169020|GSM1169022|GSM1169025,KO,GPL6887,1.0
gene:2459,liver,,GSM40065|GSM40066|GSM40067|GSM40068,AliDot,GSE2198,GYS1,Gys1,mouse,GSM40064|GSM40069|GSM40070|GSM40071,KO,GPL339,1.0
gene:2458,medial gastrocnemius,,GSM40072|GSM40073|GSM40074|GSM40075|GSM40076|GSM40080|GSM40081|GSM40082|GSM40083|GSM40088,AliDot,GSE2198,GYS1,Gys1,mouse,GSM40077|GSM40078|GSM40079,KO,GPL339,1.0
gene:3106,mESC mouse embryonic stem cells,,GSM1105757|GSM1105758|GSM1105759,maroulisv,GSE45507,PRDM14,Prdm14,mouse,GSM1105754|GSM1105755|GSM1105756,KO,GPL6887,1.0
gene:3107,MEFs (Mouse embryonic fibroblasts),,GSM1060471|GSM1060472,maroulisv,GSE43318,ING1,Ing1,mouse,GSM1060475|GSM1060476,KO,GPL6887,1.0
gene:3104,MEFs (Mouse embryonic fibroblasts),,GSM1159579|GSM1159580|GSM1159581|GSM1159582,maroulisv,GSE47777,CEBPG,Cebpg,mouse,GSM1159583|GSM1159584|GSM1159585|GSM1159586,KO,GPL1261,1.0
gene:3105,lung,,GSM1065357|GSM1065358|GSM1065359|GSM1065360|GSM1065361|GSM1065362,maroulisv,GSE43561,PTRF,Ptrf,mouse,GSM1065351|GSM1065352|GSM1065353|GSM1065354|GSM1065355|GSM1065356,KO,GPL6887,1.0
gene:2321,Inner ear,,GSM1201833|GSM1201834|GSM1201835,Ruta,GSE49562,PTEN,Pten,mouse,GSM1201836|GSM1201837|GSM1201838,KO,GPL6885,1.0
gene:2452,MCF-10A mammary epithelial cell line,,GSM508612|GSM508613,gszeto,GSE20286,TP63,Trp63,human,GSM508614|GSM508615,,GPL571,1.0
gene:2323,LNCaP cells treated with ethanol,,GSM560828|GSM560829|GSM560830,AliDot,GSE22606,SRF,Srf,human,GSM560834|GSM560835|GSM560836,KD,GPL570,1.0
gene:2322,mammary fibroblasts,,GSM402455|GSM402456|GSM402457,OliFucMuc,GSE16073,PTEN,Pten,mouse,GSM402452|GSM402453|GSM402454,KO,GPL1261,1.0
