id,cell_type,ctrl_ids,curator,disease_name,do_id,geo_id,organism,pert_ids,platform,umls_cui,version
dz:709,Primary dermal fibroblasts (Childhood cerebral adrenoleukodystrophy),GSM847078|GSM847079|GSM847080|GSM847081|GSM847082,cadimo,adrenoleukodystrophy,DOID:10588,GSE34308,human,GSM847083|GSM847084|GSM847085|GSM847086|GSM847087,GPL570,C0162309,1.0
dz:708,Peripheral blood mononuclear cells,GSM479919|GSM479921|GSM479922|GSM479923|GSM479925|GSM479928|GSM479936|GSM479937|GSM479939|GSM479940|GSM479941|GSM479947|GSM479948|GSM479954|GSM479958|GSM479966|GSM479967|GSM479970|GSM479975|GSM479976,cadimo,sarcoidosis,DOID:11335,GSE19314,human,GSM479917|GSM479920|GSM479924|GSM479926|GSM479927|GSM479931|GSM479932|GSM479933|GSM479934|GSM479935|GSM479942|GSM479943|GSM479944|GSM479945|GSM479946|GSM479949|GSM479951|GSM479952|GSM479953|GSM479956|GSM479957|GSM479959|GSM479960|GSM479961|GSM479962|GSM479963|GSM479964|GSM479965|GSM479968|GSM479969|GSM479971|GSM479972|GSM479973|GSM479974|GSM479977|GSM479979|GSM479980|GSM479981,GPL570,C0036202,1.0
dz:528,"striatum, HdhQ111 knock-in model of Huntington's disease",GSM229435|GSM229436|GSM229437,nbongio,Huntington's disease,DOID:12858,GSE19780,mouse,GSM229438|GSM229439|GSM229440,GPL1261,C0020179,1.0
dz:521,male temporal cortex,GSM907839|GSM907840|GSM907842|GSM907843|GSM907845|GSM907846|GSM907848|GSM907851,nbongio,Alzheimer's disease,DOID:10652,GSE36980,human,GSM907825|GSM907828|GSM907832|GSM907833|GSM907834,GPL6244,C0002395,1.0
dz:520,female hippocampus,GSM907861|GSM907862|GSM907863|GSM907866|GSM907867,nbongio,Alzheimer's disease,DOID:10652,GSE36980,human,GSM907854|GSM907855|GSM907856|GSM907857,GPL6244,C0002395,1.0
dz:523,male frontal cortex,GSM907807|GSM907813|GSM907814|GSM907816|GSM907818|GSM907819|GSM907820|GSM907822|GSM907823,nbongio,Alzheimer's disease,DOID:10652,GSE36980,human,GSM907792|GSM907795|GSM907801|GSM907802|GSM907804|GSM907805|GSM907806,GPL6244,C0002395,1.0
dz:522,female temporal cortex,GSM907835|GSM907836|GSM907837|GSM907838|GSM907841|GSM907844|GSM907847|GSM907849|GSM907850|GSM907852|GSM907853,nbongio,Alzheimer's disease,DOID:10652,GSE36980,human,GSM907826|GSM907827|GSM907829|GSM907830|GSM907831,GPL6244,C0002395,1.0
dz:525,brain from adult (postnatal day 70) male offspring prenatally exposed to alcohol via voluntary maternal consumption from gestational day 0 to pup postnatal day 10,GSM847026|GSM847027,nbongio,fetal alcohol spectrum disorder,DOID:0050696,GSE34305,mouse,GSM847024|GSM847025,GPL6246,,1.0
dz:524,female frontal cortex,GSM907808|GSM907809|GSM907810|GSM907811|GSM907812|GSM907815|GSM907817|GSM907821|GSM907824,nbongio,Alzheimer's disease,DOID:10652,GSE36980,human,GSM907793|GSM907794|GSM907796|GSM907797|GSM907798|GSM907799|GSM907800|GSM907803,GPL6244,C0002395,1.0
dz:527,"cerebellum, HdhQ111 knock-in model of Huntington's disease",GSM229456|GSM229457|GSM229458,nbongio,Huntington's disease,DOID:12858,GSE19780,mouse,GSM229459|GSM229460|GSM229461,GPL1261,C0020179,1.0
dz:526,brain from adult (postnatal day 70) male offspring prenatally exposed to alcohol via voluntary maternal consumption from gestational day 0 to pup postnatal day 10,GSM847029|GSM847031|GSM847033,nbongio,fetal alcohol spectrum disorder,DOID:0050696,GSE34305,mouse,GSM847028|GSM847030|GSM847032,GPL6246,,1.0
dz:453,esophagus,GSM851995|GSM851996|GSM851997|GSM851998|GSM851999,garibr01,Barrett's esophagus,DOID:9206,GSE34619,human,GSM851986|GSM851987|GSM851988|GSM851989|GSM851990,GPL6244,C0004763,1.0
dz:816,Connective Tissue in Joints,GSM1509709|GSM1509710|GSM1509711|GSM1509712|GSM1509713|GSM1509714|GSM1509715|GSM1509716|GSM1509717|GSM1509718|GSM1509719|GSM1509720|GSM1509721|GSM1509722|GSM1509723|GSM1509724,gswaminath,systemic lupus erythematosus,DOID:9074,GSE61635,human,GSM1509610|GSM1509611|GSM1509612|GSM1509613|GSM1509614|GSM1509615|GSM1509616|GSM1509617|GSM1509618|GSM1509619|GSM1509620|GSM1509621|GSM1509622|GSM1509623|GSM1509624|GSM1509625,GPL570,C0024141,1.0
dz:810,Intestinal mucosa,GSM948550|GSM948551|GSM948552|GSM948553|GSM948554|GSM948555|GSM948556|GSM948557|GSM948558|GSM948559|GSM948560|GSM948561|GSM948562,gswaminath,ulcerative colitis,DOID:8577,GSE38713,human,GSM948563|GSM948564|GSM948565|GSM948566|GSM948567|GSM948568|GSM948569|GSM948570|GSM948571|GSM948572|GSM948573|GSM948574|GSM948575|GSM948576|GSM948577|GSM948578|GSM948579|GSM948580|GSM948581|GSM948582|GSM948583|GSM948584|GSM948585|GSM948586|GSM948587|GSM948588|GSM948589|GSM948590|GSM948591|GSM948592,GPL570,C0375359,1.0
dz:813,Epidermis,GSM1293393|GSM1293394|GSM1293395|GSM1293396|GSM1293397|GSM1293398|GSM1293399|GSM1293400|GSM1293401|GSM1293402|GSM1293403|GSM1293404,gswaminath,psoriasis,DOID:8893,GSE53431,human,GSM1293358|GSM1293359|GSM1293360|GSM1293361|GSM1293362|GSM1293363|GSM1293364|GSM1293365|GSM1293366|GSM1293367|GSM1293368|GSM1293369|GSM1293370|GSM1293371|GSM1293372|GSM1293373|GSM1293374|GSM1293375|GSM1293376|GSM1293377|GSM1293378|GSM1293379|GSM1293380|GSM1293381|GSM1293382|GSM1293383|GSM1293384|GSM1293385|GSM1293386|GSM1293387|GSM1293388|GSM1293389|GSM1293390|GSM1293391|GSM1293392,GPL10558,C0033860,1.0
dz:812,HSC cells,GSM483480|GSM483481|GSM483482|GSM483483|GSM483484|GSM483485|GSM483486|GSM483487|GSM483488|GSM483489|GSM483490|GSM483491|GSM483492|GSM483493|GSM483494|GSM483495|GSM483496,gswaminath,myelodysplastic syndrome,DOID:0050908,GSE19429,human,GSM483297|GSM483298|GSM483299|GSM483300|GSM483301|GSM483302|GSM483303|GSM483304|GSM483305|GSM483306|GSM483307|GSM483308|GSM483309|GSM483310|GSM483311|GSM483312|GSM483313,GPL570,,1.0
dz:611,ovarian epithelial cells,GSM359972|GSM359973|GSM359974|GSM359975|GSM359976|GSM359977|GSM359978|GSM359979|GSM359980|GSM359981|GSM359982|GSM359983,cadimo,ovarian cancer,DOID:2394,GSE14407,human,GSM359984|GSM360039|GSM360040|GSM360041|GSM360042|GSM360043|GSM360044|GSM360045|GSM360046|GSM360047|GSM360048|GSM360049,GPL570,C1299247,1.0
dz:745,Peripheral blood,GSM658010|GSM658011|GSM658012|GSM658013|GSM658014,cadimo,Chronic Lymphocytic Leukemia (Chronic B-lymphocytic leukemia),,GSE26725,human,GSM658015|GSM658016|GSM658017|GSM658018|GSM658019|GSM658020|GSM658021|GSM658022|GSM658023|GSM658024|GSM658025|GSM658026,GPL570,C0023434,1.0
dz:333,Hepatic Tissue,GSM35168|GSM35169|GSM35170|GSM35171|GSM35172,Joel.Dudley,hepatocellular carcinoma,DOID:684,GSE1946,rat,GSM35178|GSM35179|GSM35180|GSM35181|GSM35182,GPL1331,C0019204,1.0
dz:335,Muscle - Striated (Skeletal) (MMHCC),GSM67408|GSM67409|GSM67410|GSM67411|GSM67412,Joel.Dudley,type 2 diabetes mellitus,DOID:9352,GSE3068,rat,GSM67413|GSM67414|GSM67415|GSM67416|GSM67417,GPL85,C0011860,1.0
dz:213,Retina,GSM70908|GSM70909|GSM70910|GSM70911|GSM70912|GSM70913|GSM70914|GSM70915|GSM70916,Joel.Dudley,Leber congenital amaurosis,DOID:14791,GSE3249,mouse,GSM70899|GSM70900|GSM70901|GSM70902|GSM70903|GSM70904|GSM70905|GSM70906|GSM70907,GPL1261,C0339527,1.0
dz:141,Brain,GSM154346|GSM154347|GSM154348|GSM154349|GSM154350|GSM154351|GSM154352|GSM154353|GSM154354,Joel.Dudley,Infantile neuronal ceroid lipofuscinosis,,GSE6678,mouse,GSM154337|GSM154338|GSM154339|GSM154340|GSM154341|GSM154342|GSM154343|GSM154344|GSM154345,GPL1261,C0268281,1.0
dz:212,CNS - Spinal Cord (MMHCC),GSM466408|GSM466409|GSM466410|GSM466411|GSM466412|GSM466413,Joel.Dudley,Neurological pain disorder,,GSE18803,rat,GSM466414|GSM466415|GSM466416|GSM466417|GSM466418|GSM466419,GPL341,C0423704,1.0
dz:786,B lymphocytes,GSM154423|GSM154424|GSM154425|GSM154426|GSM154427|GSM154428|GSM154429|GSM154430,cadimo,chronic lymphocytic leukemia,DOID:1040,GSE6691,human,GSM154203|GSM154204|GSM154205|GSM154206|GSM154207|GSM154208|GSM154209|GSM154210|GSM154211|GSM154213|GSM154214,GPL96,C0023458,1.0
dz:210,CNS - Brain - Hypothalamus (MMHCC),GSM69461|GSM69462|GSM69463|GSM69464|GSM69465|GSM69475|GSM69476|GSM69477|GSM69478|GSM69479,Joel.Dudley,Dehydration,,GSE4130,rat,GSM69268|GSM69457|GSM69458|GSM69459|GSM69460|GSM69470|GSM69471|GSM69472|GSM69473|GSM69474,GPL1355,C0011175,1.0
dz:217,Hepatic Tissue,GSM32860|GSM32861|GSM32862|GSM32863|GSM32864,Joel.Dudley,Obstructive sleep apnea,,GSE1873,mouse,GSM32865|GSM32866|GSM32867|GSM32868|GSM32869,GPL339,C0520679,1.0
dz:743,peripheral blood mononuclear cells,GSM545818|GSM545819|GSM545820|GSM545821|GSM545822|GSM545823|GSM545824|GSM545825|GSM545826|GSM545827|GSM545828|GSM545829|GSM545830|GSM545831|GSM545832,cadimo,multiple sclerosis,DOID:2377,GSE21942,human,GSM545833|GSM545834|GSM545835|GSM545836|GSM545837|GSM545838|GSM545839|GSM545840|GSM545841|GSM545842|GSM545843|GSM545844|GSM545845|GSM545846,GPL570,C0026769,1.0
dz:990,Prostate tissue (primary prostate tumor),GSM74875|GSM74876|GSM74877|GSM74878|GSM74879|GSM74880,cadimo,prostate cancer,DOID:10283,GSE3325,human,GSM74881|GSM74882|GSM74883|GSM74884|GSM74885|GSM74886|GSM74887,GPL570,C0376358,1.0
dz:991,Prostate tissue (metastatic prostate tumor),GSM74875|GSM74876|GSM74877|GSM74878|GSM74879|GSM74880,cadimo,prostate cancer,DOID:10283,GSE3325,human,GSM74888|GSM74889|GSM74890|GSM74891|GSM74892|GSM74893,GPL570,C0376358,1.0
dz:992,sigmoid colons (mucosal biopsy),GSM29595|GSM29596|GSM29597|GSM29598|GSM29599|GSM29600|GSM29601|GSM29602|GSM29603|GSM29604|GSM29605,cadimo,Crohn's disease,DOID:8778,GSE1710,human,GSM29606|GSM29607|GSM29608|GSM29609|GSM29610|GSM29611|GSM29612|GSM29613|GSM29614|GSM29615,GPL284,C0156146,1.0
dz:993,sigmoid colons (mucosal biopsy),GSM29595|GSM29596|GSM29597|GSM29598|GSM29599|GSM29600|GSM29601|GSM29602|GSM29603|GSM29604|GSM29605,cadimo,ulcerative colitis,DOID:8577,GSE1710,human,GSM29616|GSM29617|GSM29618|GSM29619|GSM29620|GSM29621|GSM29622|GSM29623|GSM29624|GSM29625,GPL284,C0375359,1.0
dz:148,Mammary Gland Tissue,GSM45657|GSM45658|GSM45659|GSM45660,Joel.Dudley,breast cancer,DOID:1612,GSE2429,human,GSM45661|GSM45662|GSM45663|GSM45664,GPL96,C0006142,1.0
dz:1059,amniotic fluid,GSM1411026|GSM1411027|GSM1411028|GSM1411029|GSM1411030,MicrotaskManic,Turner syndrome,DOID:3491,GSE58435,human,GSM1411021|GSM1411022|GSM1411023|GSM1411024|GSM1411025,GPL570,C1527168,1.0
dz:1053,mesodermal precursor cells,GSM172856|GSM172857|GSM172858,MicrotaskManic,myotonic dystrophy type 1,DOID:11722,GSE7177,human,GSM172859|GSM172860|GSM172861,GPL570,C0027126,1.0
dz:1051,neural precursor cells,GSM172865|GSM172866|GSM172867,MicrotaskManic,myotonic dystrophy type 1,DOID:11722,GSE7178,human,GSM172871|GSM172872|GSM172873,GPL570,C0027126,1.0
dz:1050,embryonic stem cells,GSM172877|GSM172878|GSM172879,MicrotaskManic,myotonic dystrophy type 1,DOID:11722,GSE7179,human,GSM172880|GSM172881|GSM172882,GPL570,C0027126,1.0
dz:1057,lung,GSM69263|GSM69264|GSM69265,MicrotaskManic,cystic fibrosis,DOID:1485,GSE3100,mouse,GSM69260|GSM69261|GSM69262,GPL1261,C0010674,1.0
dz:926,nickel-allergic patients whose SKINS were exposed to nickel - 7 hours,GSM144309|GSM144366|GSM144368|GSM144372|GSM144375,cadimo,allergic contact dermatitis,DOID:3042,GSE6281,human,GSM144435|GSM144438|GSM144442|GSM144445|GSM144447,GPL570,C0162820,1.0
dz:1055,lung,GSM69246|GSM69248|GSM69249,MicrotaskManic,cystic fibrosis,DOID:1485,GSE3100,mouse,GSM69252|GSM69253|GSM69254,GPL1261,C0010674,1.0
dz:1054,mesodermal precursor cells,GSM172862|GSM172863|GSM172864,MicrotaskManic,myotonic dystrophy type 1,DOID:11722,GSE7177,human,GSM172859|GSM172860|GSM172861,GPL570,C0027126,1.0
dz:329,Brain,GSM66999|GSM67002,Joel.Dudley,dystonia,DOID:543,GSE3064,human,GSM67000|GSM67001,GPL201,C0393593,1.0
dz:864,Dermal fibroblast (from childhood cerebral adrenoleukodystrophy (CCALD) patient) and healthy fibroblasts,GSM847088|GSM847089|GSM847090,cadimo,adrenoleukodystrophy,DOID:10588,GSE34309,human,GSM847091|GSM847092,GPL571,C0162309,1.0
dz:865,Induced pluripotent stem cells -iPSC- (derived from childhood cerebral adrenoleukodystrophy patient dermal fibroblasts) and healthy fibroblasts,GSM847093|GSM847094|GSM847095|GSM847096|GSM847097|GSM847098|GSM847099|GSM847100,cadimo,adrenoleukodystrophy,DOID:10588,GSE34309,human,GSM847101|GSM847102|GSM847103|GSM847104|GSM847105,GPL571,C0162309,1.0
dz:866,Peripheral white blood cells,GSM753572|GSM753580|GSM753588|GSM753596|GSM753604|GSM753612|GSM753620|GSM753628|GSM753636|GSM753644,cadimo,prostate cancer,DOID:10283,GSE30174,human,GSM753571|GSM753579|GSM753587|GSM753595|GSM753603|GSM753611|GSM753619|GSM753627|GSM753635|GSM753643,GPL570,C0376358,1.0
dz:860,Brain tumor tissue samples of human gliomas and normal brain - Grade:AII - Primary tumor,GSM397659|GSM397660,cadimo,astrocytoma,DOID:3069,GSE15824,human,GSM397639|GSM397640|GSM397642|GSM397643,GPL570,C0750935,1.0
dz:861,Brain tumor tissue samples of human gliomas and normal brain - Grade:AIII - Primary tumor,GSM397659|GSM397660,cadimo,astrocytoma,DOID:3069,GSE15824,human,GSM397638|GSM397641|GSM397645,GPL570,C0750935,1.0
dz:862,Brain tumor tissue samples of human gliomas and normal brain - Grade:IV - Primary tumor,GSM397659|GSM397660,cadimo,glioblastoma multiforme,DOID:3068,GSE15824,human,GSM397626|GSM397627|GSM397628|GSM397629|GSM397630|GSM397631|GSM397632|GSM397633|GSM397634|GSM397635|GSM397636|GSM397637,GPL570,C0017636,1.0
dz:863,Brain tumor tissue samples of human gliomas and normal brain - Grade:IV - Secundary tumor,GSM397659|GSM397660,cadimo,glioblastoma multiforme,DOID:3068,GSE15824,human,GSM397653|GSM397654|GSM397655,GPL570,C0017636,1.0
dz:966,Livers (ATP7B null - Wilson disease model),GSM121554|GSM121555|GSM121556,cadimo,Wilson disease,DOID:893,GSE5348,mouse,GSM121547|GSM121550|GSM121552,GPL339,C0019202,1.0
dz:868,Lung - UPPER LOBE - ADVANCED idiopathic pulmonary fibrosis - Male,GSM595407|GSM595411|GSM595414|GSM595416|GSM595417|GSM595419,cadimo,idiopathic pulmonary fibrosis,DOID:0050156,GSE24206,human,GSM595428|GSM595432,GPL570,,1.0
dz:869,Lung - UPPER LOBE - ADVANCED idiopathic pulmonary fibrosis - Female,GSM595407|GSM595411|GSM595414|GSM595416|GSM595417|GSM595419,cadimo,idiopathic pulmonary fibrosis,DOID:0050156,GSE24206,human,GSM595435|GSM595443,GPL570,,1.0
dz:1023,peripheral blood lymphocytes,GSM627115|GSM627125,MicrotaskManic,autism spectrum disorder,DOID:0060041,GSE25507,human,GSM627135|GSM627170|GSM627178|GSM627199,GPL570,,1.0
dz:608,Epithelial cells (pancreatic duct),GSM490138|GSM490139|GSM490140|GSM490141|GSM490142|GSM490143|GSM490144,cadimo,pancreatic intraductal papillary-mucinous adenoma,DOID:7851,GSE19650,human,GSM490145|GSM490146|GSM490147|GSM490148|GSM490149|GSM490150,GPL570,C1518868,1.0
dz:609,Epithelial cells (pancreatic duct)),GSM490138|GSM490139|GSM490140|GSM490141|GSM490142|GSM490143|GSM490144,cadimo,pancreatic non-invasive intraductal papillary-mucinous carcinoma,DOID:7685,GSE19650,human,GSM490151|GSM490152|GSM490153|GSM490154|GSM490155|GSM490156,GPL570,C1518873,1.0
dz:600,Huh7 hepatoma cells (infected with JFH-1 HCV) - 24 Hours post-infection,GSM523822|GSM523823|GSM523824,cadimo,hepatitis C,DOID:1883,GSE20948,human,GSM523808|GSM523809|GSM523810,GPL570,C0019196,1.0
dz:602,Stromal cells,GSM662768|GSM662770|GSM662772|GSM662774|GSM662776|GSM662778,cadimo,breast cancer,DOID:1612,GSE26910,human,GSM662769|GSM662771|GSM662773|GSM662775|GSM662777|GSM662779,GPL570,C1458155,1.0
dz:606,Mammary gland,GSM535613|GSM535614|GSM535615|GSM535616|GSM535617,cadimo,invasive ductal carcinoma,DOID:3008,GSE21422,human,GSM535618|GSM535619|GSM535620|GSM535621|GSM535622,GPL570,C1527349,1.0
dz:738,brain lesion (MS after inflammation - late stage),GSM931812|GSM931813,cadimo,multiple sclerosis,DOID:2377,GSE38010,human,GSM931817|GSM931818,GPL570,C0026769,1.0
dz:739,Peripheral blood B cells (inactive lupus),GSM746743|GSM746744|GSM746745|GSM746746|GSM746747|GSM746748|GSM746750|GSM746751|GSM746752,cadimo,lupus erythematosus,DOID:8857,GSE30153,human,GSM746726|GSM746727|GSM746728|GSM746729|GSM746730|GSM746731|GSM746732|GSM746733|GSM746734|GSM746735|GSM746736|GSM746737|GSM746738|GSM746739|GSM746740|GSM746741|GSM746742,GPL570,C0409974,1.0
dz:734,Primary lung tumor and Normal lung,GSM1253940|GSM1253941|GSM1253942|GSM1253943,cadimo,lung squamous cell carcinoma,DOID:3907,GSE51852,human,GSM1253912|GSM1253913|GSM1253914|GSM1253915|GSM1253916|GSM1253917|GSM1253918|GSM1253919|GSM1253920|GSM1253921|GSM1253922|GSM1253923|GSM1253924|GSM1253925|GSM1253926|GSM1253927|GSM1253928|GSM1253929|GSM1253930|GSM1253931|GSM1253932|GSM1253933|GSM1253934|GSM1253935|GSM1253936|GSM1253937|GSM1253938|GSM1253939,GPL6480,C0149782,1.0
dz:735,Peripheral blood mononuclear cell,GSM1403331|GSM1403332|GSM1403333|GSM1403334|GSM1403335,cadimo,hepatocellular carcinoma,DOID:684,GSE58208,human,GSM1403309|GSM1403310|GSM1403311|GSM1403312|GSM1403313|GSM1403314|GSM1403315|GSM1403316|GSM1403317|GSM1403318,GPL570,C0279607,1.0
dz:736,Peripheral blood mononuclear cells,GSM1403331|GSM1403332|GSM1403333|GSM1403334|GSM1403335,cadimo,hepatitis C virus related hepatocellular carcinoma,,GSE58208,human,GSM1403319|GSM1403320|GSM1403321|GSM1403322|GSM1403323|GSM1403324|GSM1403325|GSM1403326|GSM1403327|GSM1403328|GSM1403329|GSM1403330,GPL570,C1333978,1.0
dz:737,brain lesion (MS after demyelination - active inflammation),GSM931812|GSM931813,cadimo,multiple sclerosis,DOID:2377,GSE38010,human,GSM931815|GSM931816,GPL570,C0026769,1.0
dz:731,Primary lung tumor and Normal lung,GSM1253940|GSM1253941|GSM1253942|GSM1253943,cadimo,adenosquamous cell lung carcinoma,DOID:4829,GSE51852,human,GSM1253891|GSM1253892|GSM1253893|GSM1253894,GPL6480,C0279557,1.0
dz:732,Primary lung tumor and Normal lung,GSM1253940|GSM1253941|GSM1253942|GSM1253943,cadimo,lung large cell carcinoma,DOID:4556,GSE51852,human,GSM1253895|GSM1253896|GSM1253897|GSM1253898|GSM1253899|GSM1253900|GSM1253901|GSM1253902|GSM1253903|GSM1253904|GSM1253905|GSM1253906|GSM1253907|GSM1253908|GSM1253909,GPL6480,C0345958,1.0
dz:733,Primary lung tumor and Normal lung,GSM1253940|GSM1253941|GSM1253942|GSM1253943,cadimo,large cell neuroendocrine carcinoma,DOID:0050872,GSE51852,human,GSM1253910|GSM1253911,GPL6480,,1.0
dz:284,Trabecular Meshwork,GSM98628|GSM98629|GSM98630,Joel.Dudley,primary open angle glaucoma,DOID:1070,GSE4316,human,GSM98626|GSM98627,GPL570,C0339573,1.0
dz:286,Leukocyte,GSM82670|GSM82674|GSM82675|GSM82682|GSM82685,Joel.Dudley,Overexertion,,GSE3606,human,GSM82671|GSM82676|GSM82680|GSM82686|GSM82689,GPL571,C0161750,1.0
dz:283,CNS - Spinal Cord (MMHCC),GSM6826|GSM6829|GSM6830|GSM6831,Joel.Dudley,amyotrophic lateral sclerosis,DOID:332,GSE833,human,GSM6827|GSM6828|GSM6832|GSM6833|GSM6834|GSM6835|GSM6836,GPL80,C0002736,1.0
dz:288,Pancreas,GSM74493|GSM74494|GSM74495,Joel.Dudley,Alcohol poisoning,,GSE3311,rat,GSM74496|GSM74497|GSM74498,GPL341,C0392620,1.0
dz:468,Mesenchymal Cells,GSM1174408|GSM1174413|GSM1174417|GSM1174420,timkenny92,polycystic ovary syndrome,DOID:11612,GSE48301,human,GSM1174424|GSM1174428|GSM1174433,GPL6244,C0032460,1.0
dz:469,brain tissue,GSM973238|GSM973239|GSM973240|GSM973241|GSM973244|GSM973245|GSM973248|GSM973249|GSM973252|GSM973253|GSM973254|GSM973255|GSM973258|GSM973259|GSM973261|GSM973262,mmluxy,Niemann-Pick disease,DOID:14504,GSE39621,mouse,GSM973242|GSM973243|GSM973246|GSM973247|GSM973250|GSM973251|GSM973256|GSM973257|GSM973260|GSM973263|GSM973264,GPL1261,C0220756,1.0
dz:146,Retina,GSM130322|GSM130323|GSM130324,Joel.Dudley,retinoschisis,DOID:8465,GSE5581,mouse,GSM130325|GSM130326|GSM130327,GPL339,C0152439,1.0
dz:190,Colon,GSM95473|GSM95474|GSM95475|GSM95476|GSM95477|GSM95478|GSM95479|GSM95480,Joel.Dudley,Carcinoma in situ of large intestine,,GSE4183,human,GSM95496|GSM95497|GSM95498|GSM95499|GSM95500|GSM95501|GSM95502|GSM95503|GSM95504|GSM95505|GSM95506|GSM95507|GSM95508|GSM95509|GSM95510,GPL570,C0686087,1.0
dz:194,Peripheral blood mononuclear cell,GSM219478|GSM219479|GSM219480|GSM219481|GSM219482|GSM219483|GSM219484|GSM219485|GSM219486|GSM219487|GSM219488|GSM219489|GSM219510|GSM219511|GSM219512|GSM219513|GSM219514|GSM219515|GSM219516|GSM219517|GSM219518|GSM219519|GSM219520|GSM219521,Joel.Dudley,chronic lymphocytic leukemia,DOID:1040,GSE8835,human,GSM219456|GSM219457|GSM219458|GSM219459|GSM219460|GSM219461|GSM219462|GSM219463|GSM219464|GSM219465|GSM219466|GSM219467|GSM219468|GSM219469|GSM219470|GSM219471|GSM219472|GSM219473|GSM219474|GSM219475|GSM219476|GSM219477|GSM219490|GSM219491|GSM219492|GSM219493|GSM219494|GSM219495|GSM219496|GSM219497|GSM219498|GSM219499|GSM219500|GSM219501|GSM219502|GSM219503|GSM219504|GSM219505|GSM219506|GSM219507|GSM219508|GSM219509,GPL96,C0023458,1.0
dz:195,frontal cortex,GSM174543|GSM174545|GSM174547,Joel.Dudley,arthritis,DOID:848,GSE7277,mouse,GSM174544|GSM174546|GSM174548,GPL4986,C0003864,1.0
dz:197,Peripheral blood mononuclear cell,GSM2784|GSM2787|GSM2790|GSM2793|GSM2796|GSM2799|GSM2802|GSM2805|GSM2808|GSM2811|GSM2814|GSM2817,Joel.Dudley,Simian Acquired Immune Deficiency Syndrome,,GSE512,human,GSM2782|GSM2786|GSM2789|GSM2792|GSM2795|GSM2798|GSM2801|GSM2804|GSM2807|GSM2810|GSM2813|GSM2816,GPL80,C0080151,1.0
dz:198,Myocardial tissue,GSM82381|GSM82382|GSM82383|GSM82384|GSM82385,Joel.Dudley,dilated cardiomyopathy,DOID:12930,GSE3585,human,GSM82386|GSM82387|GSM82388|GSM82389|GSM82390|GSM82391|GSM82392,GPL96,C0007193,1.0
dz:199,Chondrocyte,GSM413840|GSM413841|GSM413842|GSM413846|GSM413847|GSM413848,Joel.Dudley,Osteoarthritis,,GSE16464,human,GSM413843|GSM413844|GSM413845|GSM413849|GSM413850|GSM413851,GPL570,C0029408,1.0
dz:1052,neural precursor cells,GSM172868|GSM172869|GSM172870,MicrotaskManic,myotonic dystrophy type 1,DOID:11722,GSE7178,human,GSM172871|GSM172872|GSM172873,GPL570,C0027126,1.0
dz:787,Plasma cells,GSM154434|GSM154436|GSM154437|GSM154438|GSM154439,cadimo,multiple myeloma,DOID:9538,GSE6691,human,GSM154217|GSM154219|GSM154220|GSM154221|GSM154223|GSM154224|GSM154225|GSM154227|GSM154228|GSM154229|GSM154231|GSM154232,GPL96,C0026764,1.0
dz:985,thymocytes (Ikaros mutant thymic tumors),GSM47606|GSM47607,cadimo,thymic carcinoma,DOID:3284,GSE2501,mouse,GSM47600|GSM47601|GSM47602|GSM47603|GSM47604|GSM47605,GPL81,C0205969,1.0
dz:984,liver,GSM808406|GSM808407|GSM808408,candicek,progeria,DOID:3911,GSE32609,mouse,GSM808403|GSM808404|GSM808405,GPL6246,C0033300,1.0
dz:983,lung,GSM720963|GSM720964|GSM720965,candicek,silicosis,DOID:10325,GSE29110,rat,GSM720966|GSM720967|GSM720968,GPL1355,C0037116,1.0
dz:982,nonlesional epithelium,GSM663519|GSM663520|GSM663521|GSM663522|GSM663523|GSM663524|GSM663525,candicek,psoriasis,DOID:8893,GSE26952,human,GSM663515|GSM663516|GSM663517|GSM663518,GPL2700,C0033860,1.0
