id,cell_type,ctrl_ids,curator,drug_name,drugbank_id,geo_id,organism,pert_ids,platform,pubchem_cid,smiles,version
drug:3097,breast cancer biopsies,GSM125123|GSM125125|GSM125127|GSM125129|GSM125131|GSM125133|GSM125135|GSM125137|GSM125139|GSM125141|GSM125143|GSM125145|GSM125147|GSM125149|GSM125151|GSM125153|GSM125155|GSM125157|GSM125159|GSM125161|GSM125163|GSM125165|GSM125167|GSM125169|GSM125171|GSM125173|GSM125175|GSM125177|GSM125179|GSM125181|GSM125183|GSM125185|GSM125187|GSM125189|GSM125191|GSM125193|GSM125195|GSM125197|GSM125199|GSM125201|GSM125203|GSM125205|GSM125207|GSM125209|GSM125211|GSM125213|GSM125215|GSM125217|GSM125219|GSM125221|GSM125223|GSM125225|GSM125227|GSM125229|GSM125231|GSM125233|GSM125235|GSM125237,AliDot,Letrozole,DB01006,GSE5462,human,GSM125124|GSM125126|GSM125128|GSM125130|GSM125132|GSM125134|GSM125136|GSM125138|GSM125140|GSM125142|GSM125144|GSM125146|GSM125148|GSM125150|GSM125152|GSM125154|GSM125156|GSM125158|GSM125160|GSM125162|GSM125164|GSM125166|GSM125168|GSM125170|GSM125172|GSM125174|GSM125176|GSM125178|GSM125180|GSM125182|GSM125184|GSM125186|GSM125188|GSM125190|GSM125192|GSM125194|GSM125196|GSM125198|GSM125200|GSM125202|GSM125204|GSM125206|GSM125208|GSM125210|GSM125212|GSM125214|GSM125216|GSM125218|GSM125220|GSM125222|GSM125224|GSM125226|GSM125228|GSM125230|GSM125232|GSM125234|GSM125236|GSM125238,GPL96,3902.0,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,1.0
drug:3096,NCI-H460 human lung large cell carcinoma cell line - 24 Hours,GSM1034084|GSM1034085|GSM1034086,cadimo,Cisplatin,DB00515,GSE42172,human,GSM1034102|GSM1034103|GSM1034104,GPL6244,441203.0,N.N.Cl[Pt+2]Cl,1.0
drug:3095,NCI-H460 human lung large cell carcinoma cell line - 2 Hours,GSM1034057|GSM1034058|GSM1034059,cadimo,Cisplatin,DB00515,GSE42172,human,GSM1034075|GSM1034076|GSM1034077,GPL6244,441203.0,N.N.Cl[Pt+2]Cl,1.0
drug:3094,hippocampal CA1 region,GSM923289|GSM923290|GSM923291|GSM923292|GSM923293|GSM923294|GSM923295|GSM923296|GSM923297|GSM923298,justinenoel,Corticosterone,,GSE37618,rat,GSM923299|GSM923300|GSM923301|GSM923302|GSM923303|GSM923304|GSM923305|GSM923306|GSM923307,GPL85,5753.0,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O,1.0
drug:3099,stromal-vascular cells,GSM860622|GSM860623,justinenoel,Rosiglitazone effect on prdm16-deficient inguinal white adipose tissue,,GSE35011,mouse,GSM860626|GSM860627,GPL8321,77999.0,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3,1.0
drug:3098,A549 lung cancer cells,GSM147365|GSM147366|GSM147367,AliDot,Actinomycin d,,GSE6400,human,GSM147099|GSM147363|GSM147364,GPL570,2019.0,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C,1.0
drug:3251,SW480 cancer cells,GSM1340521|GSM1340522,Pascal,Mek inhibitor (meki : azd6244),,GSE55624,human,GSM1340535|GSM1340536,GPL570,10127622.0,CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)Cl)C(=O)NOCCO,1.0
drug:2514,synovial knee tissue,GSM607508|GSM609031|GSM609033|GSM609035|GSM609037|GSM609386|GSM609388|GSM609390|GSM609392|GSM609394|GSM609396|GSM609398,mmluxy,Rituximab,DB00073,GSE24742,human,GSM607509|GSM609032|GSM609034|GSM609036|GSM609038|GSM609387|GSM609389|GSM609391|GSM609393|GSM609395|GSM609397|GSM609399,GPL570,,,1.0
drug:3259,U937 cell line (monocyte),GSM276209|GSM276217|GSM276225,Pascal,Curcumin,,GSE10896,human,GSM276214|GSM276222|GSM276230,GPL570,969516.0,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,1.0
drug:3258,U937 cell line (monocyte),GSM276209|GSM276217|GSM276225,Pascal,Curcumin,,GSE10896,human,GSM276210|GSM276218|GSM276226,GPL570,969516.0,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,1.0
drug:3420,Frontal Cerebral Cortex - 0.3mg/kg,GSM190915|GSM195231|GSM195232|GSM195233|GSM195234|GSM195235|GSM195236|GSM195237|GSM195238|GSM195239|GSM195240|GSM195241,cadimo,Deltamethrin,,GSE7955,rat,GSM195276|GSM195278|GSM195280|GSM195281|GSM195283|GSM195285|GSM195286|GSM195288,GPL1355,40585.0,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,1.0
drug:2478,Alveolar Macrophages,GSM219241|GSM219242|GSM219243|GSM219244|GSM219245|GSM219246|GSM219247|GSM219248|GSM219249|GSM219250|GSM219251,timkenny92,Cigarette smoke,,GSE8823,human,GSM219252|GSM219253|GSM219254|GSM219255|GSM219256|GSM219257|GSM219258|GSM219259|GSM219260|GSM219261|GSM219262|GSM219263|GSM219264,GPL570,57288536.0,C1=CC(=CC=C1N)S(=O)(=O)OC2=C(C=C(C=C2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],1.0
drug:2479,TOV112D,GSM878200|GSM878201|GSM878202,timkenny92,Nsc319726,,GSE35972,human,GSM878203|GSM878204|GSM878205,GPL570,5351307.0,CC(=NNC(=S)N1CCC1)C2=CC=CC=N2,1.0
drug:2477,"lung epithelial A549 cells, 24h treatment",GSM128897|GSM128898|GSM128906|GSM128915,nbongio,Interferon gamma-1b,DB00033,GSE5542,human,GSM128889|GSM128895|GSM128904|GSM128913,GPL96,,,1.0
drug:3423,A673,GSM159856|GSM159857|GSM159858|GSM159859|GSM159860,AliDot,Cytarabine,DB00987,GSE6930,human,GSM159879|GSM159880|GSM159881,GPL4685,6253.0,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O,1.0
drug:3496,3T3-L1 progenitor adipocytes,GSM170939|GSM179962|GSM179964,MicrotaskManic,Resveratrol,DB02709,GSE7111,mouse,GSM179965|GSM179966|GSM179968,GPL1261,,Oc1ccc(cc1)/C=C/c1cc(O)cc(c1)O,1.0
drug:2618,hippocampus,GSM148900|GSM148901,candicek,Fluoxetine,,GSE6476,mouse,GSM148902|GSM148903,GPL1261,62857.0,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F.Cl,1.0
drug:3679,Aorta - 14 Days,GSM447071|GSM447072|GSM447073|GSM447074|GSM447075|GSM447076,cadimo,Angiotensin ii,,GSE17901,mouse,GSM447089|GSM447090|GSM447091|GSM447092|GSM447093,GPL4134,172198.0,CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)N2CCCC2C(=O)NC(CC3=CC=CC=C3)C(=O)O)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(C(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)O)N,1.0
drug:3678,Aorta - 7 Days,GSM447065|GSM447066|GSM447067|GSM447068|GSM447069|GSM447070,cadimo,Angiotensin ii,,GSE17901,mouse,GSM447082|GSM447083|GSM447084|GSM447085,GPL4134,172198.0,CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)N2CCCC2C(=O)NC(CC3=CC=CC=C3)C(=O)O)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(C(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)O)N,1.0
drug:3473,PC-3 cells,GSM1286084|GSM1286089,MicrotaskManic,Luteolin,,GSE53180,human,GSM1286086|GSM1286091,GPL4133,5280445.0,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,1.0
drug:3673,Skeletal muscle - 72 Hour,GSM5047|GSM5048|GSM5049|GSM5071,cadimo,Methylprednisolone,DB00959,GSE490,rat,GSM5209|GSM5210|GSM5211,GPL85,6741.0,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,1.0
drug:3376,hNHEPS hepatocytes exposed to 10&Icirc;&frac14;M,GSM830925|GSM830926|GSM830927|GSM830928,cadimo,Vx,,GSE33606,human,GSM830936|GSM830937|GSM830938|GSM830939,GPL570,39793.0,CCOP(=O)(C)SCCN(C(C)C)C(C)C,1.0
drug:3671,Skeletal muscle - 30 Hour,GSM5047|GSM5048|GSM5049|GSM5071,cadimo,Methylprednisolone,DB00959,GSE490,rat,GSM5186|GSM5187,GPL85,6741.0,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,1.0
drug:3185,Peripheral mononuclear blood cells (NAB+) - 24 months,GSM641342|GSM641346|GSM641350|GSM641354,cadimo,Interferon beta-1b,DB00068,GSE26104,human,GSM641345|GSM641353|GSM641357,GPL570,,,1.0
drug:2735,NA,GSM21906|GSM21907,Axel,Estradiol,DB00783,GSE1153,human,GSM21908|GSM21909,GPL91,5757.0,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,1.0
drug:2732,NA,GSM606107|GSM606108|GSM606109,Axel,Estradiol,DB00783,GSE24592,human,GSM606110|GSM606111|GSM606112,GPL571,5757.0,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,1.0
drug:3531,HepG2 - liver carcinoma cells,GSM159303|GSM159305|GSM159306,cadimo,Nickel,,GSE6907,human,GSM159322|GSM159324|GSM159325,GPL201,935.0,[Ni],1.0
drug:3187,Peripheral mononuclear blood cells (NAB-) 12 months,GSM641358|GSM641362|GSM641366|GSM641370,cadimo,Interferon beta-1a,DB00060,GSE26104,human,GSM641364|GSM641368|GSM641372,GPL570,,,1.0
drug:3600,17.5 day fetal hearts - 1.5ug/kg,GSM60894|GSM60895|GSM60896|GSM60897|GSM60902|GSM60903|GSM60906|GSM60907,cadimo,"2,3,7,8-tetrachlorodibenzo-p-dioxin",,GSE2812,mouse,GSM60898|GSM60901|GSM60904|GSM60908,GPL81,10852289.0,CC(C)C=CC(=O)ONC(=O)COC1=CC=C(C=C1)[N+](=O)[O-],1.0
drug:2811,NA,GSM172979|GSM172980|GSM172981|GSM172987|GSM172989|GSM172990,Axel,Rosiglitazone,DB00412,GSE7193,rat,GSM172982|GSM172983|GSM172984|GSM172985|GSM172986|GSM172988,GPL1355,,O=C1NC(=O)C(S1)Cc1ccc(cc1)OCCN(c1ccccn1)C,1.0
drug:3601,17.5 day fetal hearts - 3ug/kg,GSM60894|GSM60895|GSM60896|GSM60897|GSM60902|GSM60903|GSM60906|GSM60907,cadimo,"2,3,7,8-tetrachlorodibenzo-p-dioxin",,GSE2812,mouse,GSM60899|GSM60900|GSM60905|GSM60909,GPL81,10852289.0,CC(C)C=CC(=O)ONC(=O)COC1=CC=C(C=C1)[N+](=O)[O-],1.0
drug:3606,Thymus (of ovariectomized C57BL/6) - 6 Days,GSM63205|GSM63206,cadimo,Genistein,,GSE2889,mouse,GSM63212|GSM63213,GPL339,5280961.0,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,1.0
drug:2851,NA,GSM50717|GSM50721,Axel,Bleomycin,DB00290,GSE2640,mouse,GSM50715|GSM50719,GPL339,5360373.0,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O,1.0
drug:3533,HepG2 - liver carcinoma cells,GSM159303|GSM159305|GSM159306,cadimo,Mercury,,GSE6907,human,GSM159330|GSM159331|GSM159332,GPL201,23931.0,[Hg],1.0
drug:3170,Primary smooth muscle cells,GSM116104|GSM116105|GSM116106,shvetank,Calcitriol,DB00136,GSE5145,human,GSM116101|GSM116102|GSM116103,GPL570,,O[C@H]1C[C@H](O)C(=C)/C(=C\C=C\2/CCC[C@]3([C@H]2CC[C@@H]3[C@@H](CCCC(O)(C)C)C)C)/C1,1.0
drug:3181,CD3+ T cell,GSM349729|GSM349730|GSM349734|GSM349739,cadimo,Nitric oxide,DB00435,GSE13887,human,GSM349725|GSM349731|GSM349736|GSM349740,GPL570,145068.0,[N]=O,1.0
drug:3180,KJD SV40 virus transformed epidermal keratinocyte,GSM1400400|GSM1400401,cadimo,Doxorubicin,DB00997,GSE58074,human,GSM1400412|GSM1400413,GPL10558,31703.0,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,1.0
drug:3593,Liver,GSM71311|GSM71368|GSM71369|GSM71370,cadimo,"3h-1,2-dithiole-3-thione",,GSE3173,rat,GSM71371|GSM71372|GSM71373|GSM71374,GPL85,68296.0,C1=CSSC1=S,1.0
drug:3591,Ramos B-cell lymphoma line,GSM64867|GSM64868|GSM64869,cadimo,Motexafin gadolinium,DB05428,GSE2964,human,GSM64876|GSM64877|GSM64878,GPL570,,[O-]C(=O)C.[O-]C(=O)C.OCCCC1=C(C)/C/2=C/N=c/3\cc(OCCOCCOCCOC)c(c\c3=N/C=C/3\N=C(/C=c/4\[n-]/c(=C\C1=N2)/c(CC)c4CC)C(=C3C)CCCO)OCCOCCOCCOC.[Gd+3],1.0
drug:3426,HL-60 cells,GSM405501|GSM405502,MicrotaskManic,"2,3,7,8-tetrachlorodibenzo-p-dioxin (tcdd)",,GSE16160,human,GSM405499|GSM405500,GPL571,15625.0,C1=C2C(=CC(=C1Cl)Cl)OC3=CC(=C(C=C3O2)Cl)Cl,1.0
drug:3594,Adult mononuclear cells - 5 ug/ml LPS,GSM70121|GSM70122|GSM70123,cadimo,Lipopolysaccharide,,GSE3140,human,GSM70124|GSM71079|GSM71080,GPL201,11970143.0,CCCCCCCCCCCCCCCC1C(OC(C(C1OC(=O)CC(CCCCCCCCCCC)O)O)COC2C(C(C(C(O2)COC3(CC(C(C(O3)C(CO)O)OC4C(C(C(C(O4)C(CO)O)OP(=O)(O)OP(=O)(O)OCCN)OC5C(C(C(C(O5)C(COC6C(C(C(CO6)(C(CO)O)O)O)O)O)OP(=O)(O)O)OC7C(C(C(C(O7)COC8C(C(C(C(O8)CO)O)O)O)O)OC9C(C(C(C(O9)CO)O)O)OC1C(C(C(C(O1)CO)OC1C(C(C(C(O1)CO)O)OC1C(C(C(C(O1)C)OC1C(C(C(C(O1)CO)O)OC1C(CC(C(O1)C)O)O)OC1C(C(C(C(O1)CO)O)O)O)O)O)O)O)OC1C(C(C(C(O1)CO)O)O)NC(=O)C)O)O)O)OC1(CC(C(C(O1)C(CO)O)O)OC1(CC(C(C(O1)C(CO)O)O)O)C(=O)O)C(=O)O)C(=O)O)OP(=O)(O)O)OC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)CP(=O)(O)O,1.0
drug:3595,Neonatal mononuclear cells (from cord blood incubated) - 5 ug/ml LPS,GSM71081|GSM71082|GSM71083,cadimo,Lipopolysaccharide,,GSE3140,human,GSM71084|GSM71085|GSM71086,GPL201,11970143.0,CCCCCCCCCCCCCCCC1C(OC(C(C1OC(=O)CC(CCCCCCCCCCC)O)O)COC2C(C(C(C(O2)COC3(CC(C(C(O3)C(CO)O)OC4C(C(C(C(O4)C(CO)O)OP(=O)(O)OP(=O)(O)OCCN)OC5C(C(C(C(O5)C(COC6C(C(C(CO6)(C(CO)O)O)O)O)O)OP(=O)(O)O)OC7C(C(C(C(O7)COC8C(C(C(C(O8)CO)O)O)O)O)OC9C(C(C(C(O9)CO)O)O)OC1C(C(C(C(O1)CO)OC1C(C(C(C(O1)CO)O)OC1C(C(C(C(O1)C)OC1C(C(C(C(O1)CO)O)OC1C(CC(C(O1)C)O)O)OC1C(C(C(C(O1)CO)O)O)O)O)O)O)O)OC1C(C(C(C(O1)CO)O)O)NC(=O)C)O)O)O)OC1(CC(C(C(O1)C(CO)O)O)OC1(CC(C(C(O1)C(CO)O)O)O)C(=O)O)C(=O)O)C(=O)O)OP(=O)(O)O)OC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)CP(=O)(O)O,1.0
drug:3653,Whole brain - 5 exposures,GSM11379|GSM11380|GSM11381|GSM5082|GSM5084|GSM5085|GSM5086|GSM5087|GSM5090|GSM5105|GSM5106|GSM5107,cadimo,Isoflurane,DB00753,GSE6433,rat,GSM5117|GSM5118|GSM5119,GPL85,3763.0,C(C(F)(F)F)(OC(F)F)Cl,1.0
drug:2718,NA,GSM32181|GSM32182|GSM32183,Axel,Diethylstilbestrol,DB00255,GSE1839,mouse,GSM32190|GSM32191|GSM32192,GPL81,448537.0,CCC(=C(CC)C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,1.0
drug:3144,HeyC2 ovarian carcinoma cell line,GSM1160730|GSM1160731|GSM1160732,cadimo,Cisplatin,DB00515,GSE47856,human,GSM1160733|GSM1160734|GSM1160735,GPL6244,441203.0,N.N.Cl[Pt+2]Cl,1.0
drug:3400,Kidney (of BALB/c females) - Intraperitoneal - 400mg/kg,GSM189072|GSM189073|GSM189074|GSM189075|GSM189076|GSM189077,cadimo,Vancomycin,DB14969,GSE7793,mouse,GSM189090|GSM189091|GSM189092|GSM189093|GSM189094|GSM189095,GPL1261,,,1.0
drug:2813,NA,GSM860620|GSM860621,Axel,Rosiglitazone,DB00412,GSE35011,mouse,GSM860622|GSM860623,GPL8321,,O=C1NC(=O)C(S1)Cc1ccc(cc1)OCCN(c1ccccn1)C,1.0
drug:3652,Whole brain - 10 exposures,GSM11379|GSM11380|GSM11381|GSM5082|GSM5084|GSM5085|GSM5086|GSM5087|GSM5090|GSM5105|GSM5106|GSM5107,cadimo,Halothane,DB01159,GSE6433,rat,GSM5108|GSM5109|GSM5110,GPL85,3562.0,C(C(F)(F)F)(Cl)Br,1.0
drug:3402,NPrEC immortalized normal prostate epithelial cell line - 2.5uM - 0 Hour,GSM251630|GSM251633,cadimo,Cadmium,,GSE9951,human,GSM251620|GSM251621,GPL570,23973.0,[Cd],1.0
drug:3084,F9 embryonal carcinoma cell line,GSM24053|GSM24054|GSM24055,cadimo,Tretinoin,DB00755,GSE1437,mouse,GSM24143|GSM24144|GSM24145,GPL81,444795.0,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,1.0
drug:3085,F9 embryonal carcinoma cell line,GSM24053|GSM24054|GSM24055,cadimo,Trichostatin a,,GSE1437,mouse,GSM24146|GSM24147|GSM24148,GPL81,444732.0,CC(C=C(C)C=CC(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C,1.0
drug:3087,Breast Cancer tumor core biopsies,GSM832390|GSM832392|GSM832394|GSM832396|GSM832398|GSM832400|GSM832402|GSM832404|GSM832406|GSM832408|GSM832410,vcogliani,Anastrozole,DB01217,GSE33658,human,GSM832391|GSM832393|GSM832395|GSM832397|GSM832399|GSM832401|GSM832403|GSM832405|GSM832407|GSM832409|GSM832411,GPL570,2187.0,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,1.0
drug:3080,RKO colorectal carcinoma cell line (6 Hours after exposure to 20uM),GSM43955|GSM45094|GSM45108,cadimo,4-hydroxynonenal,,GSE2397,human,GSM43957|GSM45098|GSM45110,GPL570,5283344.0,CCCCCC(C=CC=O)O,1.0
drug:3081,RKO colorectal carcinoma cell line (24 Hours after exposure to 20uM),GSM45086|GSM45100|GSM45112,cadimo,4-hydroxynonenal,,GSE2397,human,GSM45088|GSM45104|GSM45114,GPL570,5283344.0,CCCCCC(C=CC=O)O,1.0
drug:3082,RKO colorectal carcinoma cell line (6 Hours after exposure to 60uM),GSM43955|GSM45094|GSM45108,cadimo,4-hydroxynonenal,,GSE2397,human,GSM43958|GSM45099|GSM45111,GPL570,5283344.0,CCCCCC(C=CC=O)O,1.0
drug:3083,RKO colorectal carcinoma cell line (24 Hours after exposure to 60uM),GSM45086|GSM45100|GSM45112,cadimo,4-hydroxynonenal,,GSE2397,human,GSM45090|GSM45106|GSM45115,GPL570,5283344.0,CCCCCC(C=CC=O)O,1.0
drug:3088,DHT-stimulated LNCaP prostate cells,GSM187369|GSM187370|GSM187377|GSM187378|GSM187379,vcogliani,Bicalutamide,DB01128,GSE7708,human,GSM187374|GSM187375|GSM187376,GPL570,2375.0,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,1.0
drug:3089,epithelial ovarian cancer cell line,GSM341224|GSM341225|GSM341226|GSM341230|GSM341231|GSM341232,vcogliani,Carboplatin,DB00958,GSE13525,human,GSM341221|GSM341222|GSM341223|GSM341227|GSM341228|GSM341229,GPL570,38904.0,C1CC(C1)(C(=O)O)C(=O)O.N.N.[Pt],1.0
drug:3242,MCF-7 breast cancer cells,GSM545861|GSM545862|GSM545863|GSM545864,cadimo,Gamma-tocotrienol,,GSE21946,human,GSM545865|GSM545866|GSM545867|GSM545868,GPL571,5282349.0,CC1=C(C=C2CCC(OC2=C1C)(C)CCC=C(C)CCC=C(C)CCC=C(C)C)O,1.0
drug:3240,MCF7 breast cancer cells - 500nM,GSM645710|GSM645711|GSM645718|GSM645719,cadimo,4-hydroxytamoxifen,,GSE26298,human,GSM645714|GSM645715,GPL570,449459.0,CCC(=C(C1=CC=C(C=C1)O)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,1.0
drug:3241,MCF-7 breast cancer cells - 24 Hours,GSM659813|GSM659814|GSM659815,cadimo,Estradiol,DB00783,GSE26834,human,GSM659816|GSM659817|GSM659818,GPL571,5757.0,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,1.0
drug:3246,Cell lines U937-ZXD family zinc finger C,GSM1103973|GSM1103977|GSM1103981,justinenoel,Phorbol 12-myristate 13-acetate (pma),,GSE45417,human,GSM1103975|GSM1103979|GSM1103983,GPL570,27924.0,CCCCCCCCCCCCCC(=O)OC1C(C2(C(C=C(CC3(C2C=C(C3=O)C)O)CO)C4C1(C4(C)C)OC(=O)C)O)C,1.0
drug:3247,SW480 cancer cells,GSM1340521|GSM1340522,Pascal,Nvp-tnks656 (tankyrase inhibitor),,GSE55624,human,GSM1340525|GSM1340526,GPL570,71227201.0,COC1=CC=C(C=C1)C(=O)C2CCN(CC2)CC(=O)N(CC3CC3)CC4=NC(=O)C5=C(N4)CCOC5,1.0
drug:3244,human multiple myeloma cell line,GSM1267153|GSM1267154|GSM1267155,justinenoel,Fgfr-specific pd173074 inhibitor,,GSE52452,human,GSM1267156|GSM1267157|GSM1267158,GPL6244,1401.0,CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C,1.0
drug:3248,Islets of Balb/c mice,GSM936823|GSM936824|GSM936825,justinenoel,Streptozocin,DB00428,GSE38215,mouse,GSM936826|GSM936827,GPL1261,29327.0,CN(C(=O)NC1C(C(C(OC1O)CO)O)O)N=O,1.0
drug:3249,SW480 cancer cells,GSM1340521|GSM1340522,Pascal,Nvp-tnks656,,GSE55624,human,GSM1340533|GSM1340534,GPL570,27924.0,CCCCCCCCCCCCCC(=O)OC1C(C2(C(C=C(CC3(C2C=C(C3=O)C)O)CO)C4C1(C4(C)C)OC(=O)C)O)C,1.0
drug:3060,NSCLC adenocarcinoma cell line,GSM162889|GSM162890,cadimo,Carboplatin,DB00958,GSE7035,human,GSM162893|GSM162894,GPL96,38904.0,C1CC(C1)(C(=O)O)C(=O)O.N.N.[Pt],1.0
drug:3061,MCF7/BUS human breast cancer cells - 10 pM,GSM105292|GSM105293|GSM105294|GSM105295|GSM105296,cadimo,Estradiol,DB00783,GSE4668,human,GSM105297|GSM105298|GSM105299|GSM105300|GSM105301,GPL96,5757.0,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,1.0
drug:2599,diffuse large B cell lymphoma SKI-DLCL cells,GSM132917|GSM132918|GSM132920,nbongio,Cytarabine,DB00987,GSE5681,human,GSM132949|GSM132950|GSM132953,GPL571,6253.0,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O,1.0
drug:2598,diffuse large B cell lymphoma SKI-DLCL cells,GSM132917|GSM132918|GSM132920,nbongio,Aplidin,,GSE5681,human,GSM132941|GSM132944|GSM132947,GPL571,56928089.0,CCC(C)C1C(CC(=O)OC(C(=O)C(C(=O)NC(C(=O)N2CCCC2C(=O)N(C(C(=O)OC(C(C(=O)N1)NC(=O)C(CC(C)C)N(C)C(=O)C3CCCN3C(=O)C(=O)C)C)CC4=CC=C(C=C4)OC)C)CC(C)C)C)C(C)C)O,1.0
drug:3064,lymphoblast,GSM144122|GSM144123|GSM144124|GSM144125|GSM144126|GSM144127|GSM144128|GSM144129|GSM144130,justinenoel,Nicotine,DB00184,GSE6264,human,GSM144131|GSM144132|GSM144133|GSM144134|GSM144135|GSM144136,GPL1426,942.0,CN1CCCC1C2=CN=CC=C2,1.0
drug:3539,Nasal EPITHELIA exposed to 0.7ppm - Inhalation - 8 Days,GSM159779|GSM159780|GSM159781|GSM159782|GSM159783,cadimo,Formaldehyde,,GSE7002,rat,GSM159808|GSM159809|GSM159810|GSM159811,GPL1355,712.0,C=O,1.0
drug:3408,U937 monoctyes exposed to oxidative stress - 18 Hours,GSM276215|GSM276223|GSM276231,cadimo,Curcumin,,GSE10896,human,GSM276216|GSM276224|GSM276232,GPL570,969516.0,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,1.0
drug:3409,Colonic mucosa (animals fed a diet supplemented with quercetin),GSM180920|GSM181037|GSM181038|GSM181039,cadimo,Quercetin,,GSE7479,rat,GSM181040|GSM181041|GSM181042|GSM181043,GPL1355,5280343.0,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,1.0
drug:3666,Skeletal muscle - 6 Hour,GSM5047|GSM5048|GSM5049|GSM5071,cadimo,Methylprednisolone,DB00959,GSE490,rat,GSM5206|GSM5207|GSM5208,GPL85,6741.0,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,1.0
drug:3661,Skeletal muscle - 1 Hour,GSM5047|GSM5048|GSM5049|GSM5071,cadimo,Methylprednisolone,DB00959,GSE490,rat,GSM5180|GSM5181|GSM5182,GPL85,6741.0,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,1.0
drug:2839,NA,GSM3900|GSM3904|GSM3905,Axel,Vitamin a,DB00162,GSE284,rat,GSM3902|GSM3907,GPL85,,OC/C=C(/C=C/C=C(/C=C/C1=C(C)CCCC1(C)C)\C)\C,1.0
